url	grade	group
https://shop.taobao.com/item/1933	2	all
https://tieba.baidu.com/item/777	2	all
https://www.smallsite.net/item/262	1	all
https://tieba.baidu.com/item/4880	2	all
https://www.moe.edu.cn/news/3348	3	all
https://www.hknews.cn/video/3788	2	all
https://blog.csdn.net/list?page=2049	1	all
https://spam.example.org/list?page=1255	0	all
https://www.moe.edu.cn/user/1350/posts	3	all
https://www.zhihu.com/user/2620/posts	1	all
https://blog.csdn.net/video/214	1	all
https://music.163.com/forum/thread-3200	1	all
https://www.gov.cn/list?page=2737	3	all
https://news.sina.com.cn/item/3182	2	all
https://shop.taobao.com/forum/thread-1205	1	all
https://www.bendibao.com/news/928	2	all
https://spam.example.org/list?page=122	1	all
https://www.bendibao.com/	1	all
https://www.moe.edu.cn/u/3998	3	all
https://spam.example.org/video/3955	1	all
https://baike.baidu.com/u/1519	2	all
https://shop.taobao.com/user/4611/posts	1	all
https://www.smallsite.net/item/2176	1	all
https://www.moe.edu.cn/user/4604/posts	2	all
https://baike.baidu.com/user/3656/posts	3	all
https://www.gov.cn/news/2681	3	all
https://shop.taobao.com/	2	all
https://www.example.com/forum/thread-1291	1	all
https://www.smallsite.net/video/1981	1	all
https://www.moe.edu.cn/forum/thread-1156	3	all
https://tieba.baidu.com/news/4988	2	all
https://shop.taobao.com/video/4237	2	all
https://blog.csdn.net/forum/thread-4173	1	all
https://www.zhihu.com/	2	all
https://edu.example.edu.com/	1	all
https://www.smallsite.net/u/1404	1	all
https://blog.csdn.net/article/2852.html	2	all
https://www.ucla.edu/item/1868	2	all
https://edu.example.edu.com/article/2816.html	1	all
https://www.bendibao.com/u/3344	1	all
https://music.163.com/video/2307	2	all
https://news.sina.com.cn/list?page=1039	2	all
https://news.sina.com.cn/	2	all
https://music.163.com/	2	all
https://blog.csdn.net/item/1880	2	all
https://shop.taobao.com/article/2730.html	2	all
https://www.smallsite.net/item/1116	1	all
https://www.smallsite.net/user/4239/posts	0	all
https://edu.example.edu.com/	1	all
https://baike.baidu.com/	3	all
https://spam.example.org/user/37/posts	0	all
https://www.moe.edu.cn/user/3283/posts	3	all
https://news.sina.com.cn/forum/thread-4453	2	all
https://www.gov.cn/	3	all
https://music.163.com/video/885	1	all
https://spam.example.org/	1	all
https://tieba.baidu.com/	2	all
https://news.sina.com.cn/u/1616	2	all
https://baike.baidu.com/forum/thread-1998	3	all
https://spam.example.org/list?page=2615	1	all
https://www.hknews.cn/forum/thread-3307	1	all
https://news.sina.com.cn/u/2013	2	all
https://baike.baidu.com/	3	all
https://www.ucla.edu/user/4732/posts	1	all
https://www.gov.cn/news/4069	3	all
https://www.smallsite.net/u/2952	0	all
https://www.smallsite.net/u/2595	0	all
https://news.sina.com.cn/news/1219	2	all
https://spam.example.org/list?page=264	1	all
https://www.bendibao.com/item/1765	1	all
https://shop.taobao.com/u/3945	1	all
https://www.gov.cn/user/4894/posts	3	all
https://shop.taobao.com/	2	all
https://spam.example.org/news/4590	1	all
https://www.zhihu.com/	2	all
https://www.gov.cn/news/951	4	all
https://spam.example.org/user/3893/posts	1	all
https://www.moe.edu.cn/item/4440	3	all
https://blog.csdn.net/list?page=2088	1	all
https://www.smallsite.net/video/2830	1	all
https://shop.taobao.com/item/993	1	all
https://www.smallsite.net/news/2407	1	all
https://shop.taobao.com/user/1789/posts	1	all
https://music.163.com/article/1506.html	1	all
https://blog.csdn.net/list?page=707	1	all
https://news.sina.com.cn/article/1189.html	2	all
https://shop.taobao.com/user/288/posts	1	all
https://www.smallsite.net/forum/thread-2551	1	all
https://news.sina.com.cn/user/4313/posts	2	all
https://shop.taobao.com/video/4999	2	all
https://www.ucla.edu/article/934.html	2	all
https://shop.taobao.com/news/635	1	all
https://www.example.com/u/4221	0	all
https://www.hknews.cn/video/747	1	all
https://shop.taobao.com/article/3094.html	2	all
https://blog.csdn.net/news/2276	2	all
https://www.ucla.edu/item/4372	2	all
https://www.moe.edu.cn/item/2081	3	all
https://www.ucla.edu/user/4297/posts	1	all
https://www.gov.cn/	3	all
https://shop.taobao.com/user/2197/posts	1	all
https://baike.baidu.com/	3	all
https://www.ucla.edu/video/4464	2	all
https://www.ucla.edu/u/2118	1	all
https://blog.csdn.net/news/4836	1	all
https://www.gov.cn/forum/thread-2064	3	all
https://www.hknews.cn/	2	all
https://blog.csdn.net/item/4088	2	all
https://tieba.baidu.com/list?page=3536	1	all
https://shop.taobao.com/u/2767	1	all
https://www.bendibao.com/video/583	1	all
https://spam.example.org/user/3987/posts	1	all
https://www.moe.edu.cn/video/3968	3	all
https://www.ucla.edu/article/2793.html	2	all
https://www.smallsite.net/list?page=2612	1	all
https://www.bendibao.com/item/1964	1	all
https://edu.example.edu.com/list?page=1338	1	all
https://blog.csdn.net/item/4004	1	all
https://blog.csdn.net/forum/thread-2172	2	all
https://blog.csdn.net/list?page=1173	1	all
https://www.smallsite.net/list?page=519	1	all
https://tieba.baidu.com/video/1343	2	all
https://baike.baidu.com/	3	all
https://www.example.com/user/4009/posts	0	all
https://music.163.com/video/4363	2	all
https://www.ucla.edu/article/2787.html	2	all
https://tieba.baidu.com/	2	all
https://www.hknews.cn/news/3342	1	all
https://shop.taobao.com/article/1018.html	1	all
https://www.hknews.cn/u/3720	1	all
https://spam.example.org/item/2128	1	all
https://www.hknews.cn/item/3073	1	all
https://www.bendibao.com/user/4625/posts	1	all
https://baike.baidu.com/news/3453	3	all
https://shop.taobao.com/forum/thread-2714	1	all
https://www.bendibao.com/forum/thread-1140	1	all
https://www.moe.edu.cn/news/4816	3	all
https://www.hknews.cn/user/4261/posts	1	all
https://tieba.baidu.com/forum/thread-4129	1	all
https://spam.example.org/news/3219	1	all
https://edu.example.edu.com/user/2698/posts	1	all
https://www.bendibao.com/	1	all
https://www.bendibao.com/	1	all
https://www.hknews.cn/video/3417	1	all
https://www.zhihu.com/list?page=3249	1	all
https://www.zhihu.com/u/1590	1	all
https://music.163.com/item/188	2	all
https://edu.example.edu.com/article/4314.html	1	all
https://www.ucla.edu/item/4142	2	all
https://tieba.baidu.com/user/2434/posts	1	all
https://www.zhihu.com/list?page=3784	2	all
https://baike.baidu.com/user/2431/posts	3	all
https://news.sina.com.cn/list?page=1199	2	all
https://tieba.baidu.com/	2	all
https://spam.example.org/u/649	0	all
https://blog.csdn.net/u/683	1	all
https://www.gov.cn/	3	all
https://www.ucla.edu/article/3051.html	2	all
https://music.163.com/forum/thread-1379	1	all
https://www.smallsite.net/video/1609	1	all
https://shop.taobao.com/u/931	1	all
https://blog.csdn.net/item/1575	1	all
https://blog.csdn.net/list?page=4981	1	all
https://tieba.baidu.com/	2	all
https://music.163.com/u/2817	1	all
https://www.moe.edu.cn/	3	all
https://www.ucla.edu/item/395	2	all
https://blog.csdn.net/news/3102	2	all
https://www.zhihu.com/forum/thread-4935	1	all
https://baike.baidu.com/u/4761	3	all
https://shop.taobao.com/user/4034/posts	1	all
https://www.ucla.edu/article/3837.html	2	all
https://www.gov.cn/video/2294	3	all
https://baike.baidu.com/	3	all
https://blog.csdn.net/article/2275.html	2	all
https://www.example.com/u/2706	1	all
https://www.ucla.edu/	2	all
https://www.example.com/u/2175	0	all
https://www.moe.edu.cn/	3	all
https://www.zhihu.com/forum/thread-4617	1	all
https://music.163.com/user/3142/posts	1	all
https://www.bendibao.com/	1	all
https://spam.example.org/item/2609	0	all
https://www.zhihu.com/article/3932.html	2	all
https://www.gov.cn/user/818/posts	3	all
https://www.smallsite.net/u/3238	1	all
https://baike.baidu.com/news/2091	3	all
https://www.moe.edu.cn/video/2935	3	all
https://tieba.baidu.com/user/4304/posts	1	all
https://shop.taobao.com/item/4662	1	all
https://news.sina.com.cn/article/628.html	2	all
https://blog.csdn.net/news/3806	2	all
https://www.bendibao.com/forum/thread-536	1	all
https://www.ucla.edu/user/1914/posts	1	all
https://shop.taobao.com/list?page=2913	1	all
https://music.163.com/article/2171.html	2	all
https://news.sina.com.cn/	2	all
https://www.example.com/item/2327	1	all
https://music.163.com/video/690	2	all
https://spam.example.org/item/2545	1	all
https://edu.example.edu.com/list?page=2158	1	all
https://www.example.com/item/3835	1	all
https://www.hknews.cn/video/962	1	all
https://www.example.com/article/3934.html	1	all
https://spam.example.org/list?page=3643	0	all
https://www.bendibao.com/video/381	1	all
https://www.zhihu.com/	2	all
https://www.hknews.cn/forum/thread-1454	1	all
https://music.163.com/news/959	2	all
https://news.sina.com.cn/u/3792	2	all
https://www.zhihu.com/user/1066/posts	1	all
https://shop.taobao.com/	2	all
https://www.ucla.edu/	2	all
https://blog.csdn.net/user/2373/posts	1	all
https://music.163.com/video/4618	1	all
https://www.example.com/	1	all
https://shop.taobao.com/video/2320	2	all
https://spam.example.org/list?page=3983	0	all
https://music.163.com/item/3032	1	all
https://music.163.com/user/441/posts	1	all
https://shop.taobao.com/item/1826	2	all
https://music.163.com/list?page=169	1	all
https://www.gov.cn/list?page=1576	3	all
https://www.ucla.edu/item/2568	2	all
https://www.example.com/news/4940	1	all
https://www.smallsite.net/list?page=1874	1	all
https://www.smallsite.net/news/2339	1	all
https://music.163.com/article/1738.html	1	all
https://tieba.baidu.com/forum/thread-164	2	all
https://www.hknews.cn/list?page=98	1	all
https://edu.example.edu.com/u/3680	1	all
https://www.example.com/video/4891	1	all
https://spam.example.org/item/4652	1	all
https://www.zhihu.com/	2	all
https://www.example.com/article/4778.html	1	all
https://www.moe.edu.cn/article/1724.html	4	all
https://baike.baidu.com/	3	all
https://music.163.com/user/1718/posts	1	all
https://news.sina.com.cn/	2	all
https://www.gov.cn/video/1073	3	all
https://baike.baidu.com/article/1541.html	3	all
https://www.zhihu.com/	2	all
https://www.ucla.edu/news/2028	2	all
https://shop.taobao.com/video/4794	1	all
https://edu.example.edu.com/item/1563	1	all
https://shop.taobao.com/forum/thread-961	1	all
https://baike.baidu.com/u/3504	2	all
https://www.smallsite.net/	1	all
https://www.hknews.cn/list?page=259	1	all
https://news.sina.com.cn/news/158	2	all
https://www.example.com/news/2060	1	all
https://www.ucla.edu/	2	all
https://shop.taobao.com/u/1947	1	all
https://www.smallsite.net/item/3992	1	all
https://www.smallsite.net/	1	all
https://edu.example.edu.com/article/3896.html	2	all
https://www.gov.cn/item/3585	3	all
https://baike.baidu.com/forum/thread-1952	3	all
https://www.ucla.edu/item/579	2	all
https://edu.example.edu.com/article/2567.html	1	all
https://spam.example.org/video/2463	1	all
https://www.ucla.edu/forum/thread-974	1	all
https://www.moe.edu.cn/news/437	3	all
https://www.gov.cn/list?page=1243	3	all
https://tieba.baidu.com/article/2429.html	2	all
https://www.moe.edu.cn/list?page=189	3	all
https://www.example.com/list?page=4747	1	all
https://www.hknews.cn/article/3827.html	1	all
https://spam.example.org/	1	all
https://www.hknews.cn/	2	all
https://www.hknews.cn/list?page=3014	1	all
https://www.gov.cn/	3	all
https://tieba.baidu.com/video/1710	1	all
https://www.smallsite.net/	1	all
https://tieba.baidu.com/news/3564	2	all
https://music.163.com/news/4193	2	all
https://www.smallsite.net/forum/thread-1082	1	all
https://www.zhihu.com/u/4765	1	all
https://www.zhihu.com/article/4784.html	2	all
https://news.sina.com.cn/item/1193	2	all
https://www.smallsite.net/news/303	1	all
https://www.ucla.edu/news/2188	2	all
https://www.example.com/u/1145	1	all
https://shop.taobao.com/item/1545	2	all
https://www.gov.cn/item/4842	4	all
https://music.163.com/news/1845	2	all
https://spam.example.org/item/933	1	all
https://shop.taobao.com/article/1709.html	2	all
https://www.example.com/list?page=2178	1	all
https://baike.baidu.com/list?page=410	2	all
https://www.ucla.edu/article/1706.html	2	all
https://tieba.baidu.com/item/3107	2	all
https://www.gov.cn/item/1084	4	all
https://www.zhihu.com/article/634.html	2	all
https://www.hknews.cn/forum/thread-512	1	all
https://www.ucla.edu/list?page=1344	2	all
https://shop.taobao.com/list?page=3988	1	all
https://www.example.com/	1	all
https://news.sina.com.cn/news/1238	2	all
https://www.smallsite.net/	1	all
https://www.zhihu.com/list?page=1044	1	all
https://news.sina.com.cn/user/2216/posts	2	all
https://www.smallsite.net/article/3551.html	1	all
https://www.hknews.cn/	2	all
https://www.gov.cn/article/3673.html	4	all
https://music.163.com/list?page=3799	2	all
https://shop.taobao.com/forum/thread-3674	1	all
https://music.163.com/forum/thread-2727	1	all
https://www.smallsite.net/article/895.html	1	all
https://news.sina.com.cn/news/489	2	all
https://music.163.com/	2	all
https://news.sina.com.cn/user/1417/posts	1	all
https://blog.csdn.net/article/2870.html	1	all
https://www.hknews.cn/list?page=1756	1	all
https://www.ucla.edu/user/3617/posts	1	all
https://www.gov.cn/	3	all
https://www.smallsite.net/item/4534	1	all
https://www.moe.edu.cn/u/3583	3	all
https://tieba.baidu.com/	2	all
https://shop.taobao.com/u/3118	1	all
https://spam.example.org/u/101	1	all
https://baike.baidu.com/user/2336/posts	2	all
https://tieba.baidu.com/list?page=173	2	all
https://www.moe.edu.cn/	3	all
https://www.smallsite.net/news/2523	1	all
https://www.smallsite.net/u/4685	1	all
https://www.zhihu.com/u/810	1	all
https://shop.taobao.com/news/4478	2	all
https://www.example.com/	1	all
https://tieba.baidu.com/item/2396	2	all
https://www.example.com/item/306	1	all
https://shop.taobao.com/list?page=622	2	all
https://www.hknews.cn/news/4298	1	all
https://www.ucla.edu/item/4383	2	all
https://www.hknews.cn/forum/thread-2892	1	all
https://www.smallsite.net/news/1297	1	all
https://www.moe.edu.cn/list?page=4368	3	all
https://baike.baidu.com/item/4251	3	all
https://spam.example.org/forum/thread-2453	1	all
https://news.sina.com.cn/news/3138	2	all
https://www.ucla.edu/forum/thread-2103	1	all
https://www.zhihu.com/forum/thread-4329	1	all
https://music.163.com/forum/thread-4882	1	all
https://www.moe.edu.cn/u/1296	3	all
https://www.smallsite.net/forum/thread-3842	1	all
https://music.163.com/u/1315	1	all
https://www.gov.cn/news/1599	3	all
https://edu.example.edu.com/list?page=99	1	all
https://music.163.com/news/3064	2	all
https://www.gov.cn/	3	all
https://music.163.com/item/4943	1	all
https://baike.baidu.com/user/3880/posts	2	all
https://www.gov.cn/u/2194	3	all
https://news.sina.com.cn/news/916	2	all
https://spam.example.org/	1	all
https://edu.example.edu.com/news/3198	1	all
https://www.gov.cn/video/3783	4	all
https://www.smallsite.net/article/4455.html	1	all
https://shop.taobao.com/u/3948	1	all
https://www.moe.edu.cn/u/3000	3	all
https://baike.baidu.com/u/1752	2	all
https://music.163.com/u/4164	1	all
https://baike.baidu.com/video/1462	3	all
https://www.gov.cn/list?page=4185	3	all
https://www.example.com/u/743	0	all
https://blog.csdn.net/forum/thread-2138	1	all
https://music.163.com/item/1004	1	all
https://music.163.com/forum/thread-4556	1	all
https://spam.example.org/article/3518.html	1	all
https://www.example.com/video/783	1	all
https://www.bendibao.com/u/2450	1	all
https://www.gov.cn/list?page=426	3	all
https://baike.baidu.com/item/3506	3	all
https://www.smallsite.net/u/48	1	all
https://www.example.com/forum/thread-52	1	all
https://www.gov.cn/	3	all
https://spam.example.org/user/1287/posts	0	all
https://shop.taobao.com/u/2200	1	all
https://www.smallsite.net/article/157.html	1	all
https://www.smallsite.net/video/2159	1	all
https://www.example.com/u/1362	1	all
https://www.zhihu.com/forum/thread-2538	1	all
https://www.smallsite.net/news/1328	1	all
https://www.gov.cn/video/3819	3	all
https://www.example.com/article/1359.html	2	all
https://blog.csdn.net/item/4186	2	all
https://news.sina.com.cn/u/1055	2	all
https://www.ucla.edu/u/2410	1	all
https://blog.csdn.net/u/2125	1	all
https://www.gov.cn/forum/thread-3136	3	all
https://baike.baidu.com/list?page=864	3	all
https://www.ucla.edu/article/3890.html	2	all
https://www.ucla.edu/news/4795	2	all
https://www.smallsite.net/article/4344.html	1	all
https://baike.baidu.com/forum/thread-75	3	all
https://www.hknews.cn/forum/thread-1465	1	all
https://news.sina.com.cn/forum/thread-4033	2	all
https://www.example.com/item/1323	1	all
https://news.sina.com.cn/u/3996	2	all
https://www.bendibao.com/user/4946/posts	1	all
https://blog.csdn.net/list?page=1502	1	all
https://www.smallsite.net/list?page=992	1	all
https://tieba.baidu.com/item/1314	2	all
https://www.example.com/u/2098	1	all
https://baike.baidu.com/video/670	3	all
https://blog.csdn.net/news/1704	2	all
https://news.sina.com.cn/	2	all
https://www.gov.cn/	3	all
https://spam.example.org/article/1781.html	1	all
https://tieba.baidu.com/user/1222/posts	1	all
https://www.gov.cn/item/2278	4	all
https://www.example.com/news/663	1	all
https://www.gov.cn/list?page=174	3	all
https://www.moe.edu.cn/item/4076	4	all
https://baike.baidu.com/u/4427	3	all
https://www.moe.edu.cn/item/4808	3	all
https://www.hknews.cn/forum/thread-3579	1	all
https://tieba.baidu.com/forum/thread-3958	1	all
https://www.moe.edu.cn/u/4559	3	all
https://blog.csdn.net/forum/thread-949	1	all
https://edu.example.edu.com/news/804	1	all
https://www.example.com/user/2533/posts	1	all
https://www.gov.cn/user/442/posts	3	all
https://blog.csdn.net/user/2161/posts	1	all
https://www.bendibao.com/video/1349	2	all
https://www.moe.edu.cn/u/3143	3	all
https://edu.example.edu.com/video/2231	1	all
https://www.gov.cn/item/633	3	all
https://www.ucla.edu/item/2744	2	all
https://tieba.baidu.com/forum/thread-2470	1	all
https://www.bendibao.com/item/3406	1	all
https://www.moe.edu.cn/video/4292	3	all
https://edu.example.edu.com/news/623	1	all
https://shop.taobao.com/video/86	2	all
https://baike.baidu.com/u/1393	2	all
https://www.moe.edu.cn/forum/thread-1195	3	all
https://baike.baidu.com/news/3253	3	all
https://www.ucla.edu/	2	all
https://music.163.com/news/328	2	all
https://www.hknews.cn/list?page=591	1	all
https://shop.taobao.com/video/1418	1	all
https://news.sina.com.cn/news/1669	2	all
https://www.hknews.cn/video/758	1	all
https://www.smallsite.net/item/3472	1	all
https://shop.taobao.com/list?page=4833	1	all
https://www.ucla.edu/u/4405	1	all
https://edu.example.edu.com/video/4566	1	all
https://www.ucla.edu/news/187	2	all
https://music.163.com/u/4887	1	all
https://www.hknews.cn/user/2968/posts	1	all
https://baike.baidu.com/list?page=1486	2	all
https://shop.taobao.com/item/3493	2	all
https://shop.taobao.com/video/4575	2	all
https://spam.example.org/news/2203	0	all
https://music.163.com/user/4772/posts	1	all
https://www.ucla.edu/video/394	2	all
https://www.smallsite.net/user/4647/posts	0	all
https://www.example.com/item/4229	1	all
https://tieba.baidu.com/	2	all
https://edu.example.edu.com/list?page=2093	1	all
https://www.gov.cn/forum/thread-2607	3	all
https://spam.example.org/article/4442.html	1	all
https://www.zhihu.com/news/2168	2	all
https://shop.taobao.com/article/4422.html	2	all
https://edu.example.edu.com/user/3761/posts	1	all
https://www.zhihu.com/news/1870	2	all
https://music.163.com/forum/thread-3195	2	all
https://news.sina.com.cn/news/3228	2	all
https://shop.taobao.com/	2	all
https://tieba.baidu.com/u/686	1	all
https://music.163.com/user/2941/posts	1	all
https://tieba.baidu.com/video/2810	2	all
https://www.example.com/	1	all
https://news.sina.com.cn/list?page=3969	2	all
https://www.example.com/list?page=3113	1	all
https://www.gov.cn/forum/thread-3903	3	all
https://www.example.com/forum/thread-3900	1	all
https://www.hknews.cn/	2	all
https://www.smallsite.net/u/3284	0	all
https://www.ucla.edu/video/3953	2	all
https://shop.taobao.com/list?page=3534	1	all
https://edu.example.edu.com/news/4788	1	all
https://www.moe.edu.cn/article/3826.html	3	all
https://www.ucla.edu/u/2532	1	all
https://spam.example.org/user/3074/posts	0	all
https://www.gov.cn/u/2454	3	all
https://spam.example.org/news/817	1	all
https://news.sina.com.cn/news/460	2	all
https://spam.example.org/item/4779	1	all
https://www.zhihu.com/article/4411.html	2	all
https://music.163.com/forum/thread-1693	1	all
https://www.hknews.cn/user/3317/posts	1	all
https://news.sina.com.cn/	2	all
https://music.163.com/item/3331	2	all
https://edu.example.edu.com/list?page=384	1	all
https://www.bendibao.com/article/2120.html	2	all
https://tieba.baidu.com/forum/thread-2809	1	all
https://edu.example.edu.com/user/383/posts	1	all
https://spam.example.org/list?page=436	1	all
https://www.smallsite.net/	1	all
https://edu.example.edu.com/list?page=2074	1	all
https://blog.csdn.net/user/2679/posts	1	all
https://shop.taobao.com/list?page=3435	1	all
https://www.zhihu.com/	2	all
https://edu.example.edu.com/u/97	1	all
https://tieba.baidu.com/list?page=1996	1	all
https://www.moe.edu.cn/item/2762	3	all
https://www.bendibao.com/	1	all
https://tieba.baidu.com/forum/thread-573	1	all
https://www.example.com/video/471	1	all
https://www.hknews.cn/list?page=973	1	all
https://www.bendibao.com/list?page=2205	1	all
https://www.example.com/item/3805	1	all
https://tieba.baidu.com/video/1836	2	all
https://www.ucla.edu/u/2430	1	all
https://www.bendibao.com/article/3162.html	2	all
https://www.hknews.cn/u/4456	1	all
https://www.example.com/u/761	1	all
https://www.smallsite.net/	1	all
https://www.bendibao.com/news/755	1	all
https://www.example.com/user/3645/posts	1	all
https://spam.example.org/user/770/posts	1	all
https://www.moe.edu.cn/user/1881/posts	2	all
https://www.zhihu.com/forum/thread-3444	1	all
https://baike.baidu.com/video/4512	3	all
https://news.sina.com.cn/video/564	2	all
https://spam.example.org/article/3272.html	1	all
https://tieba.baidu.com/item/2632	1	all
https://edu.example.edu.com/video/3917	1	all
https://www.example.com/u/2819	0	all
https://spam.example.org/forum/thread-1695	1	all
https://www.bendibao.com/item/4496	1	all
https://www.zhihu.com/item/393	1	all
https://www.gov.cn/forum/thread-1608	3	all
https://www.ucla.edu/video/3584	1	all
https://tieba.baidu.com/item/517	2	all
https://spam.example.org/article/391.html	1	all
https://www.example.com/list?page=4712	1	all
https://www.bendibao.com/news/2560	2	all
https://tieba.baidu.com/forum/thread-377	1	all
https://www.zhihu.com/forum/thread-824	2	all
https://www.bendibao.com/list?page=1556	1	all
https://blog.csdn.net/list?page=1917	1	all
https://spam.example.org/user/4704/posts	0	all
https://shop.taobao.com/	2	all
https://tieba.baidu.com/video/2483	2	all
https://www.hknews.cn/user/3657/posts	1	all
https://news.sina.com.cn/video/2414	2	all
https://spam.example.org/item/3265	1	all
https://news.sina.com.cn/item/3891	2	all
https://www.hknews.cn/item/1435	1	all
https://www.ucla.edu/list?page=4359	2	all
https://www.example.com/list?page=4025	1	all
https://edu.example.edu.com/list?page=2266	1	all
https://tieba.baidu.com/list?page=4491	1	all
https://baike.baidu.com/u/1466	3	all
https://www.bendibao.com/user/3360/posts	1	all
https://music.163.com/article/3952.html	2	all
https://news.sina.com.cn/video/2024	2	all
https://www.zhihu.com/news/940	2	all
https://www.ucla.edu/video/2445	2	all
https://tieba.baidu.com/article/2954.html	2	all
https://www.hknews.cn/forum/thread-3155	1	all
https://baike.baidu.com/video/340	3	all
https://music.163.com/list?page=4195	1	all
https://music.163.com/item/1134	2	all
https://shop.taobao.com/forum/thread-3300	1	all
https://www.bendibao.com/video/358	1	all
https://news.sina.com.cn/forum/thread-759	2	all
https://www.bendibao.com/	1	all
https://tieba.baidu.com/item/4719	2	all
https://shop.taobao.com/list?page=2667	2	all
https://blog.csdn.net/article/3173.html	1	all
https://www.zhihu.com/u/4612	1	all
https://spam.example.org/u/2893	0	all
https://www.gov.cn/forum/thread-3105	3	all
https://tieba.baidu.com/article/4366.html	2	all
https://www.example.com/user/3627/posts	0	all
https://www.zhihu.com/list?page=1043	1	all
https://www.moe.edu.cn/list?page=4311	2	all
https://www.zhihu.com/forum/thread-1040	1	all
https://music.163.com/	2	all
https://edu.example.edu.com/article/74.html	2	all
https://shop.taobao.com/item/120	2	all
https://www.moe.edu.cn/forum/thread-349	3	all
https://edu.example.edu.com/video/4347	1	all
https://www.example.com/user/2693/posts	1	all
https://music.163.com/article/3011.html	2	all
https://www.bendibao.com/	1	all
https://www.zhihu.com/article/912.html	2	all
https://baike.baidu.com/list?page=2009	3	all
https://music.163.com/list?page=4021	1	all
https://www.smallsite.net/	1	all
https://www.moe.edu.cn/article/3668.html	3	all
https://news.sina.com.cn/	2	all
https://www.hknews.cn/video/3578	1	all
https://www.zhihu.com/list?page=4506	2	all
https://www.ucla.edu/list?page=3778	1	all
https://www.zhihu.com/forum/thread-1110	1	all
https://www.gov.cn/news/4848	3	all
https://news.sina.com.cn/news/112	2	all
https://www.ucla.edu/item/1061	2	all
https://spam.example.org/video/4066	1	all
https://www.moe.edu.cn/item/3498	3	all
https://news.sina.com.cn/list?page=2889	2	all
https://music.163.com/article/3268.html	2	all
https://edu.example.edu.com/u/1213	1	all
https://baike.baidu.com/list?page=4580	2	all
https://baike.baidu.com/article/2861.html	3	all
https://baike.baidu.com/video/969	3	all
https://www.ucla.edu/video/438	2	all
https://www.example.com/video/2847	1	all
https://www.bendibao.com/article/4593.html	1	all
https://edu.example.edu.com/forum/thread-1991	1	all
https://music.163.com/news/4515	2	all
https://tieba.baidu.com/forum/thread-1395	2	all
https://www.hknews.cn/news/3431	1	all
https://www.example.com/	1	all
https://music.163.com/forum/thread-1217	1	all
https://www.hknews.cn/forum/thread-3335	1	all
https://www.zhihu.com/forum/thread-4279	1	all
https://music.163.com/user/31/posts	1	all
https://spam.example.org/user/339/posts	0	all
https://www.smallsite.net/item/2590	1	all
https://baike.baidu.com/item/4153	3	all
https://baike.baidu.com/item/4272	3	all
https://shop.taobao.com/forum/thread-617	2	all
https://music.163.com/forum/thread-1130	1	all
https://www.ucla.edu/forum/thread-2850	1	all
https://www.moe.edu.cn/item/4014	3	all
https://www.moe.edu.cn/news/511	3	all
https://www.moe.edu.cn/	3	all
https://shop.taobao.com/user/1376/posts	1	all
https://www.smallsite.net/forum/thread-2	1	all
https://baike.baidu.com/item/3319	3	all
https://www.example.com/video/3774	1	all
https://tieba.baidu.com/user/4102/posts	1	all
https://www.bendibao.com/user/151/posts	1	all
https://blog.csdn.net/forum/thread-196	1	all
https://baike.baidu.com/video/2381	3	all
https://news.sina.com.cn/u/2556	2	all
https://www.smallsite.net/video/13	1	all
https://www.gov.cn/user/3369/posts	3	all
https://www.gov.cn/user/2192/posts	3	all
https://music.163.com/list?page=1602	1	all
https://www.zhihu.com/forum/thread-4838	2	all
https://www.zhihu.com/	2	all
https://tieba.baidu.com/list?page=4881	1	all
https://www.hknews.cn/forum/thread-1121	1	all
https://shop.taobao.com/item/958	2	all
https://spam.example.org/article/1973.html	1	all
https://www.hknews.cn/u/1843	1	all
https://www.smallsite.net/list?page=2433	1	all
https://www.bendibao.com/article/4642.html	2	all
https://www.example.com/item/710	1	all
https://music.163.com/forum/thread-4011	1	all
https://www.bendibao.com/article/1181.html	2	all
https://www.zhihu.com/video/4516	2	all
https://www.moe.edu.cn/user/3747/posts	2	all
https://news.sina.com.cn/list?page=3485	2	all
https://tieba.baidu.com/	2	all
https://www.moe.edu.cn/forum/thread-1146	3	all
https://news.sina.com.cn/article/1239.html	2	all
https://www.ucla.edu/u/1445	1	all
https://baike.baidu.com/article/2815.html	3	all
https://edu.example.edu.com/user/3473/posts	0	all
https://www.zhihu.com/news/4020	2	all
https://www.zhihu.com/news/1168	2	all
https://www.smallsite.net/user/2873/posts	0	all
https://tieba.baidu.com/news/197	2	all
https://blog.csdn.net/article/4776.html	2	all
https://www.hknews.cn/	2	all
https://blog.csdn.net/video/3742	2	all
https://www.example.com/list?page=4955	1	all
https://www.ucla.edu/list?page=956	1	all
https://edu.example.edu.com/article/1311.html	1	all
https://www.bendibao.com/list?page=2247	1	all
https://www.bendibao.com/video/3541	2	all
https://www.example.com/list?page=3855	1	all
https://www.ucla.edu/	2	all
https://news.sina.com.cn/u/3857	1	all
https://spam.example.org/news/1321	1	all
https://tieba.baidu.com/forum/thread-4208	1	all
https://music.163.com/list?page=2388	1	all
https://www.bendibao.com/news/4983	1	all
https://edu.example.edu.com/user/4850/posts	1	all
https://blog.csdn.net/list?page=4040	1	all
https://news.sina.com.cn/	2	all
https://shop.taobao.com/item/3729	2	all
https://news.sina.com.cn/list?page=3711	2	all
